58	100	0.0000	0.9	33:33:34:0:0:0	1.3641	0.0088	184968.4551	233.4475	5947.3403	1.1577	1.1577	2
59	100	0.0000	1.01	33:33:34:0:0:0	1.3304	0.0096	181536.4652	223.9403	6059.8673	3.5850	3.5850	2
60	100	0.0000	1.1	33:33:34:0:0:0	1.4054	0.0081	177171.1341	202.3006	6209.0805	7.1314	7.1314	2
61	100	0.0000	1.2	33:33:34:0:0:0	1.3935	0.0093	173350.7369	189.6468	6345.8458	13.3660	13.3660	2
62	100	0.0000	1.3	33:33:34:0:0:0	1.4170	0.0170	171968.2834	190.5476	6396.9715	21.0865	21.0865	2
63	100	0.0000	1.4	33:33:34:0:0:0	1.3666	0.0096	170244.0889	183.1664	6461.7555	29.0621	29.0621	2
64	100	0.0000	1.5	67:0:0:16:17:0	1.1405	0.0151	99033.0505	175.5784	9165.3103	36.9374	36.9374	2
65	100	0.0000	0	67:0:0:16:17:0	0.9270	0.0115	80509.8884	311.0560	9164.2318	0.0043	0.0043	2
66	100	0.0000	0.1	67:0:0:16:17:0	0.9776	0.0125	80500.2645	310.6117	9164.2400	0.0057	0.0057	2
67	100	0.0000	0.2	67:0:0:16:17:0	0.9111	0.0216	80451.4939	303.5963	9164.2485	0.0045	0.0045	2
68	100	0.0000	0.3	67:0:0:16:17:0	0.9195	0.0158	81101.0012	300.0421	9164.2616	0.0028	0.0028	2
69	100	0.0000	0.4	67:0:0:16:17:0	0.8967	0.0088	79307.9761	299.1172	9164.2504	0.0073	0.0073	2
70	100	0.0000	0.5	67:0:0:16:17:0	1.0180	0.0128	80700.9281	310.0346	9164.2406	0.0014	0.0014	2
71	100	0.0000	0.6	67:0:0:16:17:0	0.9074	0.0128	80621.5845	293.8650	9164.2255	0.0242	0.0242	2
72	100	0.0000	0.7	67:0:0:16:17:0	0.9065	0.0152	81083.6316	288.7337	9164.2483	0.0769	0.0769	2
73	100	0.0000	0.8	67:0:0:16:17:0	0.9473	0.0090	81334.8939	278.0415	9164.2798	0.3322	0.3322	2
74	100	0.0000	0.9	67:0:0:16:17:0	0.9168	0.0117	82902.9255	261.2308	9164.3172	1.0818	1.0818	2
75	100	0.0000	1.01	67:0:0:16:17:0	0.9881	0.0141	87626.4682	229.4975	9164.4998	3.6590	3.6590	2
76	100	0.0000	1.1	67:0:0:16:17:0	1.0976	0.0120	91351.7681	224.9219	9164.6585	7.1821	7.1821	2
77	100	0.0000	1.2	67:0:0:16:17:0	1.1026	0.0205	94437.7511	199.5821	9164.8893	13.1734	13.1734	2
78	100	0.0000	1.3	67:0:0:16:17:0	1.1408	0.0108	96380.8829	192.5756	9165.0651	20.6358	20.6358	2
79	100	0.0000	1.4	67:0:0:16:17:0	1.1332	0.0110	97914.6403	180.3321	9165.1907	29.0922	29.0922	2
80	100	0.0000	1.5	33:0:0:33:34:0	0.7337	0.0203	61461.0651	201.0650	9165.2368	31.3419	31.3419	2
81	100	0.0000	0	33:0:0:33:34:0	0.4858	0.0132	39919.9773	361.4910	9164.3473	0.0037	0.0037	2
82	100	0.0000	0.1	33:0:0:33:34:0	0.4679	0.0164	39784.8588	362.8969	9164.3665	0.0040	0.0040	2
83	100	0.0000	0.2	33:0:0:33:34:0	0.4872	0.0126	39919.0270	362.0835	9164.3717	0.0038	0.0038	2
84	100	0.0000	0.3	33:0:0:33:34:0	0.4809	0.0146	39848.2938	358.2363	9164.3719	0.0018	0.0018	2
85	100	0.0000	0.4	33:0:0:33:34:0	0.4825	0.0097	39602.7079	348.3001	9164.3812	0.0000	0.0000	2
86	100	0.0000	0.5	33:0:0:33:34:0	0.4795	0.0108	39791.9747	353.6776	9164.3570	0.0038	0.0038	2
87	100	0.0000	0.6	33:0:0:33:34:0	0.4756	0.0129	39831.6894	350.8212	9164.3580	0.0116	0.0116	2
88	100	0.0000	0.7	33:0:0:33:34:0	0.4772	0.0138	39625.0652	337.8251	9164.3611	0.0716	0.0716	2
89	100	0.0000	0.8	33:0:0:33:34:0	0.4782	0.0121	40931.8436	318.9467	9164.3707	0.2397	0.2397	2
90	100	0.0000	0.9	33:0:0:33:34:0	0.5237	0.0131	41925.0648	301.3423	9164.4044	0.8689	0.8689	2
91	100	0.0000	1.01	33:0:0:33:34:0	0.5865	0.0168	46285.8738	275.7856	9164.5216	2.8058	2.8058	2
92	100	0.0000	1.1	33:0:0:33:34:0	0.6236	0.0137	51129.6420	242.6037	9164.6668	6.0036	6.0036	2
93	100	0.0000	1.2	33:0:0:33:34:0	0.6901	0.0132	54953.6272	219.4128	9164.8558	10.4929	10.4929	2
94	100	0.0000	1.3	33:0:0:33:34:0	0.6987	0.0164	58184.8374	209.9638	9165.0249	16.6702	16.6702	2
95	100	0.0000	1.4	33:0:0:33:34:0	0.7333	0.0146	60228.6534	201.0429	9165.1574	23.9676	23.9676	2
96	100	0.0000	1.5	0:33:34:16:17:0	0.9670	0.0232	148098.3645	212.8615	5000.0332	25.3403	25.3403	2
97	100	0.0000	0	0:33:34:16:17:0	0.9607	0.0129	147343.5303	312.0061	5000.0605	0.0028	0.0028	2
98	100	0.0000	0.1	0:33:34:16:17:0	0.9498	0.0102	147606.8479	313.1418	5000.0610	0.0059	0.0059	2
99	100	0.0000	0.2	0:33:34:16:17:0	0.9656	0.0096	147101.3673	324.6311	5000.0620	0.0031	0.0031	2
100	100	0.0000	0.3	0:33:34:16:17:0	0.9467	0.0138	147504.8738	310.0873	5000.0617	0.0059	0.0059	2
101	100	0.0000	0.4	0:33:34:16:17:0	0.9501	0.0120	147472.8663	306.1548	5000.0620	0.0061	0.0061	2
102	100	0.0000	0.5	0:33:34:16:17:0	0.9610	0.0087	147333.0444	305.7148	5000.0626	0.0174	0.0174	2
103	100	0.0000	0.6	0:33:34:16:17:0	0.9697	0.0102	147563.4709	306.6602	5000.0627	0.0231	0.0231	2
104	100	0.0000	0.7	0:33:34:16:17:0	0.9598	0.0140	147621.1419	305.4596	5000.0627	0.1019	0.1019	2
105	100	0.0000	0.8	0:33:34:16:17:0	0.9678	0.0104	146748.5485	286.9154	5000.0649	0.2689	0.2689	2
106	100	0.0000	0.9	0:33:34:16:17:0	0.9493	0.0100	147244.2336	276.9488	5000.0624	0.7779	0.7779	2
107	100	0.0000	1.01	0:33:34:16:17:0	0.9641	0.0131	147437.5821	258.3682	5000.0587	1.9213	1.9213	2
108	100	0.0000	1.1	0:33:34:16:17:0	0.9543	0.0138	147578.0561	252.5792	5000.0550	3.6452	3.6452	2
109	100	0.0000	1.2	0:33:34:16:17:0	0.9791	0.0180	147269.8217	242.6916	5000.0506	7.2688	7.2688	2
110	100	0.0000	1.3	0:33:34:16:17:0	0.9731	0.0200	147214.5622	229.5343	5000.0446	12.4108	12.4108	2
111	100	0.0000	1.4	0:33:34:16:17:0	0.9620	0.0204	147182.2245	210.7946	5000.0392	17.8904	17.8904	2
112	100	0.0000	1.5	0:16:17:33:34:0	0.5015	0.0428	72879.3436	222.2657	5000.2763	12.9798	12.9798	2
113	100	0.0000	0	0:16:17:33:34:0	0.4845	0.0108	72938.7700	380.9709	5000.3905	0.0049	0.0049	2
114	100	0.0000	0.1	0:16:17:33:34:0	0.4701	0.0082	73016.0456	381.5169	5000.3893	0.0000	0.0000	2
115	100	0.0000	0.2	0:16:17:33:34:0	0.4788	0.0117	73099.0086	385.3357	5000.3875	0.0049	0.0049	2
116	100	0.0000	0.3	0:16:17:33:34:0	0.4682	0.0145	72667.5854	389.7850	5000.3978	0.0000	0.0000	2
117	100	0.0000	0.4	0:16:17:33:34:0	0.4777	0.0107	72907.2565	376.3612	5000.3924	0.0250	0.0250	2
118	100	0.0000	0.5	0:16:17:33:34:0	0.4928	0.0107	73684.5530	372.2996	5000.3877	0.0095	0.0095	2
119	100	0.0000	0.6	0:16:17:33:34:0	0.4799	0.0097	72229.9646	368.8764	5000.4041	0.0296	0.0296	2
120	100	0.0000	0.7	0:16:17:33:34:0	0.4713	0.0118	71769.5390	355.5842	5000.4108	0.0699	0.0699	2
121	100	0.0000	0.8	0:16:17:33:34:0	0.4926	0.0205	71940.9656	340.9401	5000.4103	0.1746	0.1746	2
122	100	0.0000	0.9	0:16:17:33:34:0	0.4762	0.0161	73012.9295	312.9055	5000.3924	0.4011	0.4011	2
123	100	0.0000	1.01	0:16:17:33:34:0	0.4848	0.0160	71762.3458	300.1715	5000.3938	1.0201	1.0201	2
124	100	0.0000	1.1	0:16:17:33:34:0	0.4854	0.0187	73404.6372	276.9962	5000.3620	1.9235	1.9235	2
125	100	0.0000	1.2	0:16:17:33:34:0	0.4771	0.0230	72190.6335	269.4839	5000.3519	3.5483	3.5483	2
126	100	0.0000	1.3	0:16:17:33:34:0	0.4891	0.0367	72870.9613	251.1783	5000.3216	6.2465	6.2465	2
127	100	0.0000	1.4	0:16:17:33:34:0	0.4938	0.0368	73383.6762	232.6711	5000.2958	9.5128	9.5128	2
128	100	0.0000	1.5	0:0:0:50:50:0	0.0000	0.0761	7.0272	234.7814	10000.0000	0.0000	0.0000	2
129	100	0.0000	0	0:0:0:50:50:0	0.0000	0.0100	9.5051	458.9279	10000.0000	0.0000	0.0000	2	1
130	100	0.0000	0.1	0:0:0:50:50:0	0.0000	0.0101	9.5258	447.1227	10000.0000	0.0000	0.0000	2	1
131	100	0.0000	0.2	0:0:0:50:50:0	0.0000	0.0212	9.5760	442.3263	10000.0000	0.0000	0.0000	2
132	100	0.0000	0.3	0:0:0:50:50:0	0.0000	0.0143	9.5452	435.7036	10000.0000	0.0000	0.0000	2	1
133	100	0.0000	0.4	0:0:0:50:50:0	0.0000	0.0104	9.6352	424.6912	10000.0000	0.0000	0.0000	2
134	100	0.0000	0.5	0:0:0:50:50:0	0.0000	0.0180	9.6452	428.6430	10000.0000	0.0000	0.0000	2
135	100	0.0000	0.6	0:0:0:50:50:0	0.0000	0.0197	9.6366	425.4746	10000.0000	0.0000	0.0000	2	1
136	100	0.0000	0.7	0:0:0:50:50:0	0.0000	0.0177	9.7109	403.1520	10000.0000	0.0000	0.0000	2	1
137	100	0.0000	0.8	0:0:0:50:50:0	0.0000	0.0172	9.7112	380.0563	10000.0000	0.0000	0.0000	2
138	100	0.0000	0.9	0:0:0:50:50:0	0.0000	0.0124	9.5760	349.1243	10000.0000	0.0000	0.0000	2
139	100	0.0000	1.01	0:0:0:50:50:0	0.0000	0.0195	9.2963	324.0807	10000.0000	0.0000	0.0000	2
140	100	0.0000	1.1	0:0:0:50:50:0	0.0000	0.0249	9.0125	296.2781	10000.0000	0.0000	0.0000	2
141	100	0.0000	1.2	0:0:0:50:50:0	0.0000	0.0427	8.5829	273.8105	10000.0000	0.0000	0.0000	2
142	100	0.0000	1.3	0:0:0:50:50:0	0.0000	0.0482	8.0105	259.7302	10000.0000	0.0000	0.0000	2
143	100	0.0000	1.4	0:0:0:50:50:0	0.0000	0.0616	7.4942	247.2171	10000.0000	0.0000	0.0000	2
